Employee ID,Age,Attrition,Department,DistanceFromHome,Education,Education Text,EducationField,EnvironmentSatisfaction,EnvironmentSatisfaction Text,JobSatisfaction,JobSatisfaction Text,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,WorkLifeBalance Text,YearsAtCompany
2047,44,No,Research & Development,20,3,Bachelor,Life Sciences,4,Very High,2,Medium,Single,3420,1,2,Good,5
2048,33,No,Sales,7,3,Bachelor,Medical,4,Very High,1,Low,Married,4373,0,3,Better,4
2049,34,No,Sales,3,3,Bachelor,Other,4,Very High,1,Low,Single,4759,3,3,Better,13
2050,30,No,Sales,16,1,Below College,Life Sciences,4,Very High,3,High,Married,5301,8,2,Good,2
2051,42,No,Research & Development,9,2,Some College,Medical,1,Low,4,Very High,Single,3673,1,3,Better,12
2052,44,No,Sales,1,5,Doctor,Marketing,1,Low,3,High,Married,4768,7,2,Good,1
2053,30,No,Research & Development,7,3,Bachelor,Technical Degree,3,High,3,High,Divorced,1274,1,2,Good,1
2054,57,No,Research & Development,1,2,Some College,Life Sciences,2,Medium,3,High,Married,4900,0,2,Good,12
2055,49,No,Research & Development,7,4,Master,Life Sciences,3,High,2,Medium,Divorced,10466,3,3,Better,8
2056,34,No,Research & Development,15,3,Bachelor,Medical,2,Medium,1,Low,Divorced,17007,7,2,Good,14
2057,28,Yes,Sales,1,3,Bachelor,Technical Degree,1,Low,3,High,Married,2909,3,4,Best,3
2058,29,Yes,Sales,13,3,Bachelor,Technical Degree,1,Low,2,Medium,Single,5765,5,1,Bad,5
2059,34,Yes,Sales,24,4,Master,Medical,1,Low,2,Medium,Single,4599,0,4,Best,15
2060,35,No,Sales,7,1,Below College,Life Sciences,4,Very High,3,High,Married,2404,1,3,Better,1
2061,24,Yes,Research & Development,9,3,Bachelor,Medical,2,Medium,1,Low,Single,3172,2,2,Good,0
2062,24,No,Sales,13,2,Some College,Life Sciences,4,Very High,2,Medium,Married,2033,1,3,Better,1
2063,44,No,Research & Development,2,1,Below College,Medical,2,Medium,3,High,Single,10209,5,2,Good,2
2064,29,No,Sales,19,3,Bachelor,Life Sciences,3,High,3,High,Divorced,8620,1,3,Better,10
2065,30,No,Human Resources,1,3,Bachelor,Life Sciences,3,High,3,High,Divorced,2064,0,4,Best,5
2066,55,No,Research & Development,4,4,Master,Life Sciences,4,Very High,3,High,Married,4035,0,3,Better,3
2067,33,No,Research & Development,4,4,Master,Medical,1,Low,2,Medium,Married,3838,8,3,Better,5
2068,47,No,Sales,14,3,Bachelor,Medical,3,High,3,High,Married,4591,3,2,Good,5
2069,28,Yes,Research & Development,2,2,Some College,Medical,3,High,1,Low,Single,2561,7,2,Good,0
2070,28,No,Research & Development,1,3,Bachelor,Life Sciences,1,Low,3,High,Divorced,1563,1,1,Bad,1
2071,28,No,Sales,7,3,Bachelor,Life Sciences,3,High,1,Low,Single,4898,0,3,Better,4
2072,49,No,Research & Development,3,2,Some College,Medical,3,High,1,Low,Married,4789,4,3,Better,3
2073,29,No,Research & Development,2,1,Below College,Life Sciences,4,Very High,2,Medium,Married,3180,0,3,Better,3
2074,28,No,Research & Development,29,1,Below College,Life Sciences,3,High,2,Medium,Married,6549,1,2,Good,8
2075,33,No,Research & Development,8,5,Doctor,Life Sciences,4,Very High,3,High,Single,6388,2,3,Better,0
2076,32,No,Research & Development,10,3,Bachelor,Medical,3,High,4,Very High,Single,11244,2,4,Best,5
2077,54,No,Research & Development,11,4,Master,Medical,2,Medium,4,Very High,Divorced,16032,3,3,Better,14
2078,29,Yes,Research & Development,1,4,Master,Technical Degree,1,Low,1,Low,Single,2362,6,1,Bad,9
2079,44,No,Research & Development,28,3,Bachelor,Life Sciences,4,Very High,1,Low,Married,16328,3,4,Best,20
2080,39,No,Research & Development,6,3,Bachelor,Life Sciences,2,Medium,2,Medium,Single,8376,4,3,Better,2
2081,46,No,Sales,3,3,Bachelor,Life Sciences,3,High,2,Medium,Married,16606,8,4,Best,13
2082,35,No,Research & Development,16,3,Bachelor,Life Sciences,4,Very High,2,Medium,Single,8606,1,1,Bad,11
2083,23,No,Research & Development,20,1,Below College,Life Sciences,1,Low,3,High,Single,2272,0,3,Better,4
2084,40,Yes,Research & Development,9,4,Master,Life Sciences,4,Very High,1,Low,Single,2018,3,1,Bad,5
2085,34,No,Sales,1,3,Bachelor,Technical Degree,4,Very High,3,High,Married,7083,1,3,Better,10
2086,31,Yes,Research & Development,3,3,Bachelor,Life Sciences,4,Very High,3,High,Single,4084,1,1,Bad,7
2087,50,No,Research & Development,22,5,Doctor,Medical,3,High,4,Very High,Single,14411,1,3,Better,32
2088,34,No,Sales,7,2,Some College,Technical Degree,2,Medium,3,High,Married,2308,0,3,Better,11
2089,42,No,Research & Development,2,3,Bachelor,Medical,3,High,2,Medium,Married,4841,4,3,Better,1
2090,37,No,Research & Development,13,3,Bachelor,Medical,1,Low,4,Very High,Married,4285,1,3,Better,10
2091,29,No,Research & Development,8,1,Below College,Other,3,High,1,Low,Married,9715,3,3,Better,7
2092,33,No,Research & Development,25,3,Bachelor,Life Sciences,4,Very High,2,Medium,Single,4320,1,3,Better,5
2093,45,No,Research & Development,28,3,Bachelor,Technical Degree,4,Very High,4,Very High,Married,2132,4,3,Better,5
2094,42,No,Research & Development,2,3,Bachelor,Life Sciences,4,Very High,4,Very High,Married,10124,2,1,Bad,20
2095,40,No,Sales,9,2,Some College,Medical,1,Low,1,Low,Married,5473,0,4,Best,8
2096,33,No,Research & Development,28,4,Master,Life Sciences,2,Medium,3,High,Married,5207,1,3,Better,15
2097,40,No,Human Resources,6,2,Some College,Medical,3,High,4,Very High,Single,16437,1,3,Better,21
2098,24,No,Research & Development,21,2,Some College,Technical Degree,3,High,1,Low,Divorced,2296,0,3,Better,1
2099,40,No,Research & Development,8,2,Some College,Life Sciences,4,Very High,4,Very High,Divorced,4069,3,3,Better,2
2100,45,No,Research & Development,1,4,Master,Technical Degree,1,Low,2,Medium,Divorced,7441,1,3,Better,10
2101,35,No,Sales,28,4,Master,Life Sciences,2,Medium,3,High,Married,2430,0,3,Better,5
2102,32,No,Research & Development,5,2,Some College,Life Sciences,4,Very High,2,Medium,Married,5878,3,3,Better,7
2103,36,No,Sales,2,4,Master,Life Sciences,3,High,4,Very High,Single,2644,3,2,Good,3
2104,48,No,Sales,16,4,Master,Life Sciences,3,High,3,High,Divorced,6439,8,3,Better,8
2105,29,No,Research & Development,9,3,Bachelor,Life Sciences,3,High,3,High,Married,2451,6,2,Good,1
2106,33,No,Sales,8,4,Master,Life Sciences,1,Low,1,Low,Married,6392,2,1,Bad,2
2107,30,Yes,Sales,1,3,Bachelor,Life Sciences,2,Medium,1,Low,Married,9714,1,3,Better,10
2108,38,No,Human Resources,10,4,Master,Human Resources,3,High,3,High,Married,6077,3,3,Better,6
2109,35,No,Research & Development,1,3,Bachelor,Medical,4,Very High,1,Low,Single,2450,1,3,Better,3
2110,30,No,Sales,29,4,Master,Technical Degree,3,High,2,Medium,Married,9250,3,3,Better,4
2111,35,Yes,Research & Development,2,3,Bachelor,Life Sciences,1,Low,1,Low,Divorced,2074,1,3,Better,1
2112,53,Yes,Research & Development,2,5,Doctor,Technical Degree,3,High,4,Very High,Married,10169,0,3,Better,33
2113,38,Yes,Research & Development,2,3,Bachelor,Medical,3,High,2,Medium,Married,4855,4,3,Better,5
2114,32,No,Research & Development,1,4,Master,Technical Degree,4,Very High,1,Low,Married,4087,4,2,Good,6
2115,48,No,Research & Development,15,4,Master,Other,3,High,1,Low,Married,2367,8,2,Good,8
2116,34,No,Research & Development,7,4,Master,Medical,1,Low,4,Very High,Single,2972,1,1,Bad,1
2117,55,No,Sales,26,5,Doctor,Marketing,3,High,4,Very High,Married,19586,1,3,Better,36
2118,34,No,Research & Development,1,4,Master,Life Sciences,2,Medium,4,Very High,Married,5484,9,2,Good,2
2119,26,No,Research & Development,3,3,Bachelor,Life Sciences,1,Low,4,Very High,Married,2061,1,3,Better,1
2120,38,No,Sales,14,3,Bachelor,Life Sciences,3,High,2,Medium,Married,9924,0,3,Better,9
2121,38,No,Sales,16,3,Bachelor,Life Sciences,2,Medium,2,Medium,Single,4198,2,4,Best,3
2122,36,No,Sales,1,4,Master,Life Sciences,2,Medium,3,High,Single,6815,6,3,Better,1
2123,29,No,Research & Development,3,1,Below College,Medical,2,Medium,1,Low,Single,4723,1,3,Better,10
2124,35,No,Research & Development,10,4,Master,Medical,1,Low,3,High,Single,6142,3,3,Better,5
2125,39,No,Sales,6,3,Bachelor,Medical,4,Very High,3,High,Married,8237,2,3,Better,7
2126,29,No,Research & Development,2,1,Below College,Life Sciences,1,Low,4,Very High,Divorced,8853,1,4,Best,6
2127,50,No,Sales,9,3,Bachelor,Marketing,3,High,3,High,Married,19331,4,3,Better,1
2128,23,No,Research & Development,10,3,Bachelor,Technical Degree,4,Very High,3,High,Married,2073,2,3,Better,2
2129,36,No,Research & Development,6,4,Master,Life Sciences,1,Low,1,Low,Married,5562,3,3,Better,3
2130,42,No,Research & Development,9,2,Some College,Other,4,Very High,4,Very High,Single,19613,8,3,Better,1
2131,35,No,Research & Development,28,3,Bachelor,Life Sciences,2,Medium,3,High,Married,3407,1,2,Good,10
2132,34,No,Research & Development,10,4,Master,Technical Degree,4,Very High,3,High,Married,5063,1,2,Good,8
2133,40,No,Sales,14,2,Some College,Life Sciences,4,Very High,1,Low,Married,4639,1,3,Better,5
2134,43,No,Research & Development,27,3,Bachelor,Technical Degree,4,Very High,2,Medium,Divorced,4876,5,3,Better,6
2135,35,No,Research & Development,7,2,Some College,Life Sciences,3,High,4,Very High,Married,2690,1,2,Good,1
2136,46,No,Sales,1,4,Master,Life Sciences,4,Very High,1,Low,Single,17567,1,1,Bad,26
2137,28,Yes,Research & Development,24,3,Bachelor,Medical,3,High,2,Medium,Married,2408,1,3,Better,1
2138,22,No,Research & Development,26,2,Some College,Other,2,Medium,3,High,Married,2814,1,2,Good,4
2139,50,No,Research & Development,20,5,Doctor,Medical,2,Medium,3,High,Married,11245,2,3,Better,30
2140,32,No,Research & Development,5,4,Master,Other,2,Medium,4,Very High,Married,3312,3,3,Better,3
2141,44,No,Research & Development,7,3,Bachelor,Medical,2,Medium,4,Very High,Divorced,19049,0,2,Good,22
2142,30,No,Research & Development,7,3,Bachelor,Medical,2,Medium,2,Medium,Married,2141,1,2,Good,6
2143,45,No,Research & Development,5,5,Doctor,Medical,3,High,1,Low,Single,5769,1,3,Better,10
2144,45,No,Sales,26,3,Bachelor,Marketing,1,Low,1,Low,Married,4385,1,3,Better,10
2145,31,No,Sales,2,4,Master,Other,4,Very High,1,Low,Single,5332,7,3,Better,5
2146,36,No,Research & Development,12,4,Master,Life Sciences,3,High,3,High,Married,4663,9,3,Better,3
2147,34,No,Research & Development,10,4,Master,Life Sciences,3,High,4,Very High,Divorced,4724,1,3,Better,9
2148,49,No,Research & Development,25,4,Master,Life Sciences,3,High,1,Low,Married,3211,1,2,Good,9
2149,39,No,Research & Development,10,5,Doctor,Medical,2,Medium,1,Low,Married,5377,2,3,Better,7
2150,27,No,Research & Development,19,3,Bachelor,Other,4,Very High,1,Low,Divorced,4066,1,3,Better,7
2151,35,No,Research & Development,18,5,Doctor,Life Sciences,2,Medium,1,Low,Married,5208,1,3,Better,16
2152,28,No,Research & Development,27,3,Bachelor,Medical,2,Medium,1,Low,Divorced,4877,0,2,Good,5
2153,21,No,Research & Development,5,1,Below College,Medical,3,High,4,Very High,Single,3117,1,3,Better,2
2154,18,Yes,Sales,3,2,Some College,Medical,2,Medium,4,Very High,Single,1569,1,4,Best,0
2155,47,No,Human Resources,26,4,Master,Life Sciences,4,Very High,3,High,Married,19658,3,3,Better,5
2156,39,No,Research & Development,3,2,Some College,Medical,3,High,3,High,Divorced,3069,0,3,Better,10
2157,40,No,Research & Development,15,3,Bachelor,Life Sciences,1,Low,3,High,Married,10435,1,3,Better,18
2158,35,No,Research & Development,8,4,Master,Life Sciences,3,High,3,High,Married,4148,1,3,Better,14
2159,37,No,Research & Development,19,3,Bachelor,Life Sciences,3,High,3,High,Married,5768,3,2,Good,4
2160,39,No,Research & Development,4,3,Bachelor,Medical,1,Low,3,High,Single,5042,0,1,Bad,9
2161,45,No,Research & Development,2,2,Some College,Other,4,Very High,4,Very High,Divorced,5770,1,3,Better,10
2162,38,No,Research & Development,2,2,Some College,Medical,4,Very High,3,High,Married,7756,3,4,Best,5
2163,35,Yes,Sales,10,3,Bachelor,Medical,4,Very High,1,Low,Married,10306,9,3,Better,13
2164,37,No,Research & Development,10,3,Bachelor,Medical,2,Medium,2,Medium,Married,3936,1,1,Bad,8
2165,40,No,Research & Development,16,3,Bachelor,Life Sciences,3,High,4,Very High,Single,7945,6,2,Good,4
2166,44,No,Human Resources,1,5,Doctor,Human Resources,1,Low,4,Very High,Married,5743,4,3,Better,10
2167,48,No,Research & Development,4,5,Doctor,Medical,3,High,4,Very High,Married,15202,2,3,Better,2
2168,35,Yes,Sales,15,2,Some College,Medical,1,Low,4,Very High,Divorced,5440,6,2,Good,2
2169,24,No,Research & Development,2,1,Below College,Technical Degree,1,Low,4,Very High,Single,3760,1,3,Better,6
2170,27,No,Research & Development,8,3,Bachelor,Medical,2,Medium,3,High,Married,3517,7,3,Better,3
2171,27,No,Research & Development,2,3,Bachelor,Medical,4,Very High,4,Very High,Single,2580,2,2,Good,4
2172,40,Yes,Research & Development,7,3,Bachelor,Life Sciences,1,Low,1,Low,Single,2166,3,1,Bad,4
2173,29,No,Sales,10,3,Bachelor,Medical,3,High,3,High,Single,5869,9,3,Better,5
2174,36,No,Research & Development,5,4,Master,Life Sciences,2,Medium,1,Low,Married,8008,4,3,Better,3
2175,25,No,Research & Development,2,1,Below College,Life Sciences,4,Very High,3,High,Divorced,5206,1,3,Better,7
2176,39,No,Research & Development,12,3,Bachelor,Medical,4,Very High,2,Medium,Married,5295,4,3,Better,5
2177,49,No,Research & Development,22,4,Master,Other,1,Low,2,Medium,Married,16413,3,3,Better,4
2178,50,No,Research & Development,17,5,Doctor,Life Sciences,4,Very High,1,Low,Divorced,13269,5,3,Better,14
2179,20,No,Sales,2,3,Bachelor,Medical,3,High,3,High,Single,2783,1,3,Better,2
2180,34,No,Research & Development,3,3,Bachelor,Life Sciences,4,Very High,2,Medium,Divorced,5433,1,3,Better,11
2181,36,No,Research & Development,7,3,Bachelor,Life Sciences,1,Low,2,Medium,Single,2013,2,3,Better,4
2182,49,No,Research & Development,6,1,Below College,Life Sciences,3,High,3,High,Married,13966,2,3,Better,15
2183,36,No,Research & Development,1,4,Master,Medical,4,Very High,3,High,Married,4374,0,3,Better,3
2184,36,No,Research & Development,3,2,Some College,Life Sciences,4,Very High,1,Low,Divorced,6842,6,3,Better,5
2185,54,No,Research & Development,22,5,Doctor,Medical,2,Medium,3,High,Married,17426,3,3,Better,10
2186,43,No,Research & Development,15,2,Some College,Life Sciences,3,High,3,High,Married,17603,1,3,Better,14
2187,35,Yes,Sales,12,4,Master,Other,4,Very High,4,Very High,Single,4581,3,4,Best,11
2188,38,No,Research & Development,1,3,Bachelor,Life Sciences,4,Very High,4,Very High,Married,4735,7,4,Best,13
2189,29,No,Sales,5,3,Bachelor,Medical,1,Low,2,Medium,Divorced,4187,1,2,Good,10
2190,33,No,Sales,2,4,Master,Medical,4,Very High,4,Very High,Divorced,5505,1,3,Better,6
2191,32,No,Research & Development,2,3,Bachelor,Medical,4,Very High,2,Medium,Divorced,5470,0,2,Good,9
2192,31,No,Sales,5,4,Master,Life Sciences,1,Low,4,Very High,Married,5476,1,3,Better,10
2193,49,No,Research & Development,16,3,Bachelor,Medical,4,Very High,1,Low,Divorced,2587,4,2,Good,2
2194,38,No,Research & Development,2,3,Bachelor,Medical,4,Very High,2,Medium,Single,2440,1,3,Better,4
2195,47,No,Sales,2,4,Master,Life Sciences,2,Medium,2,Medium,Divorced,15972,6,3,Better,3
2196,49,No,Research & Development,1,3,Bachelor,Life Sciences,3,High,3,High,Single,15379,4,3,Better,8
2197,41,No,Sales,23,2,Some College,Life Sciences,4,Very High,3,High,Single,7082,3,3,Better,2
2198,20,No,Sales,9,1,Below College,Life Sciences,4,Very High,1,Low,Single,2728,1,3,Better,2
2199,33,No,Sales,16,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,5368,1,3,Better,6
2200,36,No,Research & Development,26,4,Master,Life Sciences,1,Low,3,High,Married,5347,6,2,Good,3
2201,44,No,Human Resources,1,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,3195,4,3,Better,2
2202,23,Yes,Research & Development,8,1,Below College,Medical,4,Very High,3,High,Single,3989,1,3,Better,5
2203,38,No,Research & Development,4,2,Some College,Medical,4,Very High,3,High,Married,3306,7,2,Good,0
2204,53,No,Research & Development,24,4,Master,Medical,2,Medium,4,Very High,Married,7005,3,3,Better,4
2205,48,Yes,Sales,7,2,Some College,Medical,4,Very High,3,High,Married,2655,2,3,Better,9
2206,32,Yes,Research & Development,2,4,Master,Life Sciences,4,Very High,2,Medium,Single,1393,1,3,Better,1
2207,26,No,Research & Development,7,3,Bachelor,Medical,4,Very High,4,Very High,Single,2570,1,3,Better,7
2208,55,No,Research & Development,22,3,Bachelor,Technical Degree,1,Low,2,Medium,Divorced,3537,5,3,Better,4
2209,34,No,Research & Development,5,2,Some College,Medical,2,Medium,4,Very High,Married,3986,1,4,Best,15
2210,60,No,Research & Development,1,4,Master,Medical,3,High,4,Very High,Divorced,10883,3,4,Best,1
2211,33,No,Research & Development,21,3,Bachelor,Medical,2,Medium,2,Medium,Married,2028,1,3,Better,14
2212,37,No,Sales,1,4,Master,Medical,3,High,4,Very High,Divorced,9525,1,2,Good,6
2213,34,No,Research & Development,19,3,Bachelor,Life Sciences,2,Medium,4,Very High,Married,2929,1,3,Better,10
2214,23,Yes,Sales,7,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,2275,1,3,Better,3
2215,44,No,Research & Development,2,3,Bachelor,Life Sciences,3,High,4,Very High,Married,7879,1,3,Better,8
2216,35,No,Research & Development,2,4,Master,Medical,1,Low,4,Very High,Single,4930,0,4,Best,5
2217,43,No,Sales,2,3,Bachelor,Medical,4,Very High,4,Very High,Married,7847,1,3,Better,10
2218,24,No,Research & Development,9,3,Bachelor,Medical,3,High,3,High,Married,4401,1,3,Better,5
2219,41,No,Sales,6,3,Bachelor,Marketing,4,Very High,3,High,Single,9241,1,3,Better,10
2220,29,No,Research & Development,9,4,Master,Medical,4,Very High,3,High,Married,2974,9,3,Better,5
2221,36,No,Sales,2,4,Master,Life Sciences,3,High,4,Very High,Single,4502,3,2,Good,13
2222,45,No,Research & Development,1,1,Below College,Life Sciences,3,High,3,High,Married,10748,3,2,Good,23
2223,24,Yes,Human Resources,22,1,Below College,Human Resources,4,Very High,3,High,Married,1555,1,3,Better,1
2224,47,Yes,Sales,9,3,Bachelor,Life Sciences,3,High,3,High,Married,12936,7,1,Bad,23
2225,26,No,Research & Development,17,4,Master,Medical,4,Very High,3,High,Married,2305,1,4,Best,3
2226,45,No,Research & Development,28,2,Some College,Technical Degree,4,Very High,2,Medium,Single,16704,1,3,Better,21
2227,32,No,Research & Development,10,3,Bachelor,Life Sciences,1,Low,3,High,Married,3433,6,2,Good,5
2228,31,No,Research & Development,2,4,Master,Life Sciences,2,Medium,3,High,Married,3477,1,4,Best,5
2229,41,No,Human Resources,4,3,Bachelor,Human Resources,3,High,2,Medium,Married,6430,6,3,Better,3
2230,40,No,Research & Development,8,2,Some College,Life Sciences,2,Medium,1,Low,Married,6516,2,3,Better,1
2231,24,No,Research & Development,29,1,Below College,Medical,2,Medium,1,Low,Divorced,3907,1,4,Best,6
2232,46,No,Research & Development,13,4,Master,Life Sciences,3,High,2,Medium,Single,5562,6,3,Better,10
2233,35,No,Research & Development,27,4,Master,Life Sciences,4,Very High,3,High,Married,6883,2,3,Better,7
2234,30,No,Research & Development,16,1,Below College,Life Sciences,2,Medium,4,Very High,Married,2862,1,2,Good,10
2235,47,No,Sales,2,4,Master,Marketing,3,High,2,Medium,Married,4978,7,1,Bad,1
2236,46,No,Sales,2,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,10368,4,2,Good,10
2237,36,Yes,Sales,13,5,Doctor,Marketing,2,Medium,1,Low,Divorced,6134,5,3,Better,2
2238,32,Yes,Sales,1,2,Some College,Life Sciences,1,Low,2,Medium,Single,6735,6,3,Better,0
2239,23,No,Research & Development,4,1,Below College,Medical,3,High,2,Medium,Single,3295,1,1,Bad,3
2240,31,No,Research & Development,24,1,Below College,Technical Degree,4,Very High,4,Very High,Single,5238,2,2,Good,5
2241,39,No,Research & Development,1,3,Bachelor,Life Sciences,4,Very High,4,Very High,Married,6472,1,3,Better,9
2242,32,No,Sales,19,3,Bachelor,Life Sciences,4,Very High,3,High,Married,9610,3,1,Bad,4
2243,40,No,Sales,7,4,Master,Medical,2,Medium,2,Medium,Single,19833,1,2,Good,21
2244,45,No,Human Resources,4,3,Bachelor,Life Sciences,3,High,3,High,Married,9756,4,4,Best,5
2245,30,No,Research & Development,2,4,Master,Technical Degree,4,Very High,1,Low,Single,4968,0,3,Better,9
2246,24,No,Human Resources,10,3,Bachelor,Medical,1,Low,4,Very High,Married,2145,0,3,Better,2
2247,30,Yes,Human Resources,8,3,Bachelor,Human Resources,3,High,4,Very High,Divorced,2180,6,2,Good,4
2248,31,No,Sales,5,3,Bachelor,Technical Degree,1,Low,3,High,Married,8346,1,3,Better,5
2249,27,No,Research & Development,8,3,Bachelor,Medical,3,High,4,Very High,Single,3445,1,2,Good,6
2250,29,Yes,Sales,9,3,Bachelor,Marketing,2,Medium,2,Medium,Single,2760,1,3,Better,2
2251,29,No,Research & Development,1,3,Bachelor,Life Sciences,4,Very High,3,High,Single,6294,8,4,Best,3
2252,30,No,Sales,15,2,Some College,Marketing,3,High,1,Low,Divorced,7140,2,3,Better,7
2253,34,No,Research & Development,2,4,Master,Medical,4,Very High,4,Very High,Married,2932,0,3,Better,5
2254,33,No,Sales,2,3,Bachelor,Marketing,4,Very High,2,Medium,Single,5147,8,2,Good,11
2255,49,No,Sales,11,4,Master,Marketing,4,Very High,4,Very High,Single,4507,3,4,Best,5
2256,33,Yes,Sales,16,3,Bachelor,Life Sciences,1,Low,1,Low,Single,8564,2,2,Good,0
2257,38,No,Research & Development,2,2,Some College,Medical,3,High,2,Medium,Married,2468,4,2,Good,6
2258,31,Yes,Sales,16,4,Master,Marketing,1,Low,3,High,Married,8161,2,3,Better,1
2259,29,No,Research & Development,4,3,Bachelor,Technical Degree,4,Very High,1,Low,Divorced,2109,1,3,Better,1
2260,30,No,Research & Development,16,3,Bachelor,Life Sciences,3,High,3,High,Married,5294,3,3,Better,7
2261,32,No,Research & Development,5,4,Master,Technical Degree,2,Medium,2,Medium,Single,2718,2,3,Better,7
2262,38,No,Research & Development,18,3,Bachelor,Medical,2,Medium,4,Very High,Married,5811,3,3,Better,1
2263,43,Yes,Research & Development,17,3,Bachelor,Technical Degree,3,High,3,High,Married,2437,9,3,Better,1
2264,42,No,Research & Development,12,3,Bachelor,Medical,2,Medium,2,Medium,Divorced,2766,8,2,Good,5
2265,55,No,Research & Development,2,3,Bachelor,Medical,3,High,1,Low,Married,19038,8,3,Better,1
2266,33,No,Research & Development,4,3,Bachelor,Technical Degree,4,Very High,2,Medium,Divorced,3055,5,2,Good,9
2267,41,No,Research & Development,9,4,Master,Life Sciences,3,High,1,Low,Divorced,2289,1,3,Better,5
2268,34,No,Sales,10,3,Bachelor,Life Sciences,4,Very High,3,High,Divorced,4001,1,3,Better,15
2269,53,No,Research & Development,1,4,Master,Medical,1,Low,3,High,Married,12965,4,2,Good,3
2270,43,No,Human Resources,2,3,Bachelor,Life Sciences,2,Medium,4,Very High,Single,3539,0,3,Better,9
2271,34,No,Sales,3,2,Some College,Life Sciences,4,Very High,4,Very High,Single,6029,5,3,Better,2
2272,21,Yes,Sales,7,1,Below College,Marketing,2,Medium,2,Medium,Single,2679,1,3,Better,1
2273,38,No,Research & Development,6,2,Some College,Other,4,Very High,3,High,Married,3702,1,3,Better,5
2274,22,Yes,Research & Development,8,1,Below College,Medical,3,High,1,Low,Married,2398,1,3,Better,1
2275,31,No,Sales,29,4,Master,Marketing,1,Low,4,Very High,Married,5468,1,3,Better,12
2276,51,No,Research & Development,3,3,Bachelor,Technical Degree,1,Low,3,High,Married,13116,2,3,Better,2
2277,37,No,Sales,9,2,Some College,Marketing,2,Medium,2,Medium,Married,4189,1,3,Better,5
2278,46,No,Research & Development,2,4,Master,Medical,3,High,4,Very High,Divorced,19328,7,3,Better,2
2279,36,No,Research & Development,10,3,Bachelor,Life Sciences,4,Very High,1,Low,Married,8321,7,3,Better,12
2280,44,Yes,Research & Development,1,2,Some College,Medical,3,High,2,Medium,Divorced,2342,1,2,Good,5
2281,37,No,Human Resources,8,2,Some College,Other,3,High,2,Medium,Divorced,4071,2,2,Good,10
2282,35,Yes,Sales,27,3,Bachelor,Life Sciences,3,High,4,Very High,Single,5813,1,3,Better,10
2283,33,No,Research & Development,8,4,Master,Life Sciences,4,Very High,1,Low,Married,3143,6,3,Better,10
2284,28,No,Research & Development,1,3,Bachelor,Life Sciences,3,High,4,Very High,Married,2044,1,4,Best,5
2285,39,No,Research & Development,10,1,Below College,Medical,3,High,3,High,Single,13464,7,3,Better,4
2286,46,No,Sales,26,2,Some College,Life Sciences,2,Medium,2,Medium,Single,7991,8,3,Better,2
2287,40,No,Research & Development,2,2,Some College,Life Sciences,3,High,1,Low,Married,3377,4,2,Good,4
2288,42,No,Research & Development,13,3,Bachelor,Medical,2,Medium,1,Low,Married,5538,5,2,Good,0
2289,35,No,Research & Development,2,2,Some College,Medical,2,Medium,4,Very High,Divorced,5762,2,3,Better,7
2290,38,No,Human Resources,2,3,Bachelor,Human Resources,1,Low,2,Medium,Divorced,2592,5,3,Better,11
2291,34,Yes,Research & Development,9,4,Master,Life Sciences,4,Very High,1,Low,Married,5346,4,2,Good,7
2292,37,Yes,Research & Development,10,4,Master,Medical,4,Very High,1,Low,Single,4213,1,1,Bad,10
2293,39,No,Sales,20,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,4127,2,3,Better,2
2294,43,No,Research & Development,9,3,Bachelor,Life Sciences,1,Low,3,High,Single,2438,4,2,Good,3
2295,41,No,Research & Development,5,3,Bachelor,Life Sciences,2,Medium,2,Medium,Single,6870,3,1,Bad,3
2296,41,No,Sales,4,1,Below College,Marketing,3,High,3,High,Divorced,10447,0,4,Best,22
2297,30,No,Research & Development,10,3,Bachelor,Medical,1,Low,3,High,Single,9667,9,3,Better,7
2298,26,Yes,Human Resources,20,2,Some College,Medical,4,Very High,2,Medium,Married,2148,0,3,Better,5
2299,46,Yes,Research & Development,21,2,Some College,Medical,4,Very High,2,Medium,Married,8926,4,4,Best,9
2300,40,No,Research & Development,1,3,Bachelor,Life Sciences,3,High,4,Very High,Divorced,6513,4,3,Better,5
2301,34,No,Sales,8,2,Some College,Technical Degree,2,Medium,3,High,Married,6799,1,3,Better,10
2302,58,No,Sales,2,3,Bachelor,Medical,2,Medium,2,Medium,Divorced,16291,4,2,Good,16
2303,35,No,Research & Development,23,4,Master,Medical,2,Medium,3,High,Married,2705,0,4,Best,5
2304,47,No,Research & Development,4,3,Bachelor,Life Sciences,3,High,2,Medium,Divorced,10333,8,3,Better,22
2305,40,No,Research & Development,12,3,Bachelor,Life Sciences,2,Medium,1,Low,Divorced,4448,2,3,Better,7
2306,54,No,Research & Development,7,4,Master,Medical,4,Very High,4,Very High,Married,6854,4,2,Good,7
2307,31,No,Sales,7,4,Master,Marketing,1,Low,1,Low,Married,9637,2,3,Better,3
